,timestamp,Asset_ID,Count,Open,High,Low,Close,Volume,VWAP,Target,Close_roll_15,Volume_roll_15,Count_roll_15,Open_15,High_15,Low_15,Close_15,VWAP_15,Volume_15,Count_15,Volume_Count,Close_roll_60,Volume_roll_60,Count_roll_60,Open_60,High_60,Low_60,Close_60,VWAP_60,Volume_60,Count_60,Close_roll_240,Volume_roll_240,Count_roll_240,Open_240,High_240,Low_240,Close_240,VWAP_240,Volume_240,Count_240
4416,1514799180,6,76.0,749.3225,757.0,745.34,749.975,116.87493922,749.6005655731271,0.0001565638564007,751.170888888889,108.1547069846667,115.86666666666666,-0.0024637093872347973,0.007730079104623475,-0.007792684222119212,-0.0015933016913704376,-0.0020926889089947784,1.0806273945762674,0.6559263521288838,1.537828147631579,747.2187916666667,146.60491148233334,126.48333333333333,0.0028114289003760766,0.013005217392234175,-0.0025175459345083656,0.0036818365962404593,0.0031824493786160707,0.7972102574072633,0.6008696797997101,752.1495659722221,202.40769884300002,131.26666666666668,-0.003765730148580399,0.006428058343277854,-0.009094704983464808,-0.002895322452716112,-0.003394709670340405,0.577423387984147,0.5789740985271711
4424,1514799240,6,143.0,749.975,757.27,746.57,750.4925000000002,55.25978618999999,750.5537878971942,-0.0014443268571577,751.0225555555555,105.81782776333336,118.86666666666666,-0.0013958127003698441,0.008284175573631503,-0.0059463018277871845,-0.0007060276560163957,-0.0006243674197902692,0.5222162215764923,1.2030286034772855,0.3864320712587412,747.3055,143.7011419765,124.73333333333333,0.0035658019035771614,0.01324579017757854,-0.0009846872238401857,0.0042555869479305175,0.004337247184156717,0.384546604361967,1.1464457509353287,752.1534722222223,199.59963938575,130.9375,-0.002900515887683591,0.006779472386317924,-0.007451005015100895,-0.002210730843330129,-0.00212907060710399,0.2768531364087482,1.0921241050119332
4431,1514799300,6,92.0,750.6775,758.0,747.19,751.2149999999998,87.48793473999996,750.9176322123151,0.0007715202607205,751.1042222222221,109.6825850586667,121.73333333333333,-0.0005682879574201954,0.009138965581274004,-0.005224916533666528,0.0001474756847145253,-0.0002484517922505203,0.7976465424589023,0.755750273822563,0.9509558123913039,747.4170833333334,137.9080690311667,121.85,0.004352758298080232,0.014060011836774345,-0.00030387027816601483,0.005068521940214963,0.00467259446324994,0.6343931530230332,0.7550266721378744,752.1648368055556,199.62358467675,130.825,-0.0019793657055452883,0.007727887833148811,-0.006635994281791618,-0.0012636020634106753,-0.0016595295403756991,0.4382645211069071,0.7032295050640168
4439,1514799360,6,153.0,751.3275000000001,758.0,746.34,751.7625,85.53968670999998,751.3133743361898,-0.0025131307758792,751.1841666666667,102.8222609066667,123.73333333333333,0.00019079164168638916,0.009032535357741255,-0.006469589834702117,0.0007695993140738227,0.00017199052419799034,0.8319179714171587,1.2365301724137931,0.5590829196732026,747.5499999999998,134.640044777,121.61666666666666,0.005040449266380393,0.013882192982435062,-0.0016199322100082852,0.005619256938767618,0.005021648148891703,0.6353212883408991,1.2580512539399753,752.1789201388889,199.60782693449997,131.02083333333334,-0.0011325794402958953,0.007709164275758893,-0.007792960916684556,-0.0005537717679084681,-0.0011513805577844367,0.4285387403073592,1.1677532199077754
4447,1514799420,6,76.0,751.4000000000002,758.0,748.01,752.05,40.70819752,751.5775331320656,0.0007848092846927,751.2428333333334,102.07135364866669,121.73333333333333,0.00020918699208297194,0.008954439494585723,-0.004312599278715547,0.0010738649534363456,0.0004454288905510611,0.3988209822328711,0.624315443592552,0.5356341778947368,747.6774583333333,129.5442428095,120.56666666666666,0.0049664535979104035,0.01371170610041328,0.0004446673271121724,0.005831131559264029,0.005202695496378778,0.31424165703653106,0.6303566491567598,752.19890625,199.5505519659167,131.05833333333334,-0.0010626588272431208,0.007682593675259695,-0.005584445098041522,-0.00019798086588965018,-0.0008264169287749596,0.20399942329877882,0.5798944490366885
4455,1514799480,6,70.0,751.6275,757.17,748.65,751.7750000000002,74.69352506999998,751.4800713643275,-0.0012004322886358,751.0993333333333,103.63675450400002,119.26666666666667,0.0007029443764489582,0.008049887794463894,-0.0032663265207497996,0.0008991659478158476,0.0005067792596549632,0.7207242780563633,0.5869200670765791,1.0670503581428568,747.798,127.54602591633335,119.41666666666667,0.005107967453391516,0.012454910871406289,0.0011386965561927223,0.005304189024758279,0.00491180233659751,0.585620167569916,0.5861828332170272,752.2146979166666,198.84898765108335,130.86666666666667,-0.0007809302695748386,0.006566013148440057,-0.004750201166773692,-0.000584708698208016,-0.0009770953863688812,0.37562939571542264,0.5348955680081507
4461,1514799540,6,90.0,751.675,757.83,748.12,751.8125,39.36759092,751.7205014299319,-0.0006453759148368,751.1348333333334,100.89160573800002,118.06666666666666,0.0007188756394157794,0.008873912040473813,-0.004021781127500419,0.0009017837119915638,0.0007794071893672754,0.3901968913274269,0.7622811970638058,0.4374176768888889,747.908,119.66422809283334,117.36666666666666,0.0050240739241073215,0.013179110325165366,0.00028341715719108665,0.005206981996683024,0.00508460547405879,0.3289837869464159,0.7668276057938086,752.2338229166667,198.61963696804168,130.88333333333333,-0.0007431606675492495,0.007411875733508921,-0.005483817434465478,-0.0005602525949734828,-0.0006826291175976698,0.19820593532921585,0.6876352986119955
4468,1514799600,6,71.0,751.5374999999998,757.99,747.88,751.5,30.278666680000004,751.8627376936674,2.992996388462288e-05,751.0048333333333,97.43865177133335,114.26666666666667,0.0007090205409382431,0.009258105336493294,-0.0041695503096445515,0.0006591215863111557,0.0011416900198792299,0.3107459527565841,0.6213535589264878,0.4264600940845071,748.0236666666666,115.05461327533335,116.66666666666667,0.004686490745012197,0.013235575540567234,-0.00019208010557054638,0.004636591790385324,0.005119160223953314,0.26316777587649737,0.6085714285714285,752.2591006944444,197.26495624774998,130.3,-0.0009597052546817997,0.007589379540873116,-0.005838276105264583,-0.001009604209308824,-0.0005270357757407091,0.1534923752091693,0.5448963929393706
4476,1514799660,6,72.0,751.7224999999999,757.99,748.09,751.7549999999999,37.13539792,751.8627369749098,-3.989971870699272e-05,750.9216666666666,94.59069763200002,113.4,0.001065898935915596,0.009368851989876862,-0.0037780493612156268,0.0011091320405081683,0.0012524357172937189,0.39259037991741275,0.6349206349206349,0.5157694155555556,748.1479999999999,111.39843466933334,115.6,0.004766420524104398,0.013069373578065816,-7.752777302665265e-05,0.004809653628696978,0.0049529573054827025,0.33335655056760805,0.6228373702422145,752.2807777777778,196.508231271625,130.14583333333334,-0.0007423890780925148,0.007560563975868961,-0.005586337375223499,-0.0006991559734998668,-0.0005558522967141697,0.18897629722527662,0.5532255482631663
4484,1514799720,6,57.0,751.7449999999999,757.87,748.79,751.885,96.58452616,751.9536542861222,-0.0009274340989927,750.8786666666667,85.305132266,99.2,0.0011530943489619276,0.009267790625868032,-0.002785505976881832,0.0013393103733889712,0.0014306157617352754,1.1322240947804687,0.5745967741935484,1.6944653712280702,748.3005416666667,106.87521871266668,113.23333333333333,0.004592479750167106,0.012707176027073218,0.0006538794243234905,0.004778695774594188,0.00487000116294059,0.9037130152656516,0.5033853400058875,752.3011840277777,196.65171492879168,130.0,-0.0007395837428880023,0.007375112534018161,-0.004678184068731686,-0.0005533677184608265,-0.00046206233011452763,0.4911450998277519,0.43846153846153846
4492,1514799780,6,60.0,751.7124999999999,757.99,748.65,752.075,33.276902629999995,751.846395613486,0.0023096612496835,750.9956666666668,79.94441097533333,96.2,0.0009540553563321267,0.009270311280055274,-0.00312829707942803,0.0014361713561281688,0.0011321602702542757,0.41625051988021416,0.6237006237006237,0.5546150438333333,748.4743749999999,105.67554604566668,112.08333333333333,0.004316968882781244,0.01263322480650446,0.00023461644702118671,0.004799084882577415,0.0044950737967035794,0.31489690732820724,0.5353159851301116,752.3260104166667,196.38744217625,129.80833333333334,-0.0008158174760087656,0.0075004384477143134,-0.004898169911768872,-0.00033370147621273233,-0.0006377125620865689,0.16944516544054422,0.462219939654619
4499,1514799840,6,59.0,750.1066666666666,753.0,748.34,750.11,64.91010148000001,750.0776134107679,0.0017602270859524,751.0091666666666,73.837576812,93.2,-0.0012024389973113402,0.002647370162625511,-0.0035604374827363674,-0.0011979951947493164,-0.0012411719133779268,0.8790930618602166,0.6330472103004292,1.1001712115254239,748.618625,104.38940154633335,111.51666666666667,0.001985743703543673,0.005835552863480356,-0.0003722547818813567,0.0019901875061056687,0.0019470107874770908,0.621807391540506,0.5290688985204005,752.3365416666668,196.187210083875,129.525,-0.0029683340107884257,0.0008814751491483769,-0.005326332496213432,-0.0029638902082264372,-0.003007066926854979,0.3308579670012602,0.4555105192047867
4507,1514799900,6,81.0,750.4133333333333,752.91,748.4,750.3766666666667,38.19846501000001,750.27650664063,0.0002361691370182,751.0512777777778,66.37842519266665,87.0,-0.0008497629289585707,0.002471769979760469,-0.003536334364534901,-0.0008986260832625227,-0.0010321146573939821,0.5754650686443235,0.9310344827586207,0.4715859877777779,748.7602361111111,100.32186799716668,111.51666666666667,0.0022053455662615446,0.005526878474980789,-0.00048122586931473196,0.0021564824119575804,0.002022993837826105,0.3807591083838154,0.7263488267822448,752.3468090277778,195.82774194137497,129.46666666666667,-0.002573234020284376,0.0007482988884346974,-0.005259805455860755,-0.0026220971745883263,-0.002755585748719943,0.19506156089690038,0.625643666323378
4514,1514799960,6,84.0,751.9675,757.8,747.55,751.5799999999998,43.73593255,751.5785227538173,-0.0006150736259753,751.1851111111112,60.64916752333333,85.2,0.0010409973728019006,0.008767391026497066,-0.004850914898066401,0.0005255497283748568,0.0005235842055636868,0.7211299731883976,0.9859154929577465,0.5206658636904762,748.9253194444444,98.76585374383335,111.86666666666666,0.004053833401423622,0.011780227055118987,-0.0018380788694445207,0.00353838575699655,0.0035364202341856706,0.4428244265820539,0.7508939213349226,752.3601631944445,192.88441129562497,129.0375,-0.0005220447818242125,0.007204348871871196,-0.006413957052692476,-0.001037492426251224,-0.001039457949062275,0.22674684934993514,0.6509735541993606
4522,1514800020,6,96.0,751.715,757.98,747.54,751.9425,141.88239882,751.7432173274738,-0.0018724724391999,751.3537777777777,65.72893677466666,85.33333333333333,0.0004806463077630589,0.008780383624245018,-0.0050888009069294474,0.0007832418146999343,0.0005181828713361141,2.1585987204753403,1.125,1.477941654375,749.0645277777778,97.54840192683334,110.38333333333334,0.003532131040916798,0.01183186835739861,-0.0020373161737757823,0.0038347265478535773,0.00356966760448969,1.4544820419141218,0.8696965121546126,752.3765763888889,192.576902573,128.89583333333334,-0.0008797023292186231,0.007420034987263215,-0.006449149543911174,-0.0005771068222818987,-0.0008421657656456027,0.7367570924878528,0.744787457572329
4529,1514800080,6,41.0,751.8149999999998,757.99,748.35,752.125,39.00003134,752.0284374655614,0.0002176007957972,751.497111111111,60.537276249333324,83.0,0.0004229180238452695,0.008602827921095652,-0.004196582046959385,0.0008351685184003053,0.0007067739913979533,0.6442316826309061,0.4939759036144578,0.9512202765853659,749.2096111111111,95.52766219833335,107.78333333333333,0.0034714840597651155,0.011651393957015508,-0.0011480160110394777,0.0038837345543201924,0.0037553400273178596,0.4082590366236391,0.3803927632596258,752.3893784722221,192.23189275920834,128.44583333333333,-0.0007636974181953428,0.007416212479055105,-0.0053831974890000515,-0.0003514469236402632,-0.0004798414506427154,0.20288012972359298,0.31920070068446493
4537,1514800140,6,82.0,750.4466666666667,752.84,748.46,750.61,173.70400444,750.2175704747967,0.0017996880540707,751.5049444444444,68.43355746599998,78.93333333333334,-0.0014092037920276133,0.0017749332172534054,-0.00406002638716672,-0.0011915793177422762,-0.001714530177476976,2.538286929278838,1.0388513513513513,2.118341517560976,749.3229027777778,97.21332315583335,106.58333333333333,0.0014985823450369862,0.004682719354317957,-0.00115224025010224,0.0017162068193222575,0.001193255959587635,1.7868333146224389,0.7693510555121189,752.3980659722222,192.784094027875,128.49166666666667,-0.0025969421323157825,0.0005871948769653007,-0.005247764727454865,-0.0023793176580304207,-0.0029022685177651094,0.9010287146142038,0.6381736818211298
4544,1514800200,6,44.0,750.32,752.83,748.98,750.13,81.24334083,750.2064805097383,0.0007676025214582,751.4326111111111,68.01725120533334,75.73333333333333,-0.0014817504646882063,0.001857906033863832,-0.0032692517743567917,-0.001735007822168493,-0.0016330566788108423,1.19445198666937,0.5809859154929577,1.8464395643181817,749.4284027777777,96.51682696666667,104.3,0.001188995868386239,0.004528652366938287,-0.0005985054412823418,0.0009357385109058955,0.001037689654263467,0.8417531261990039,0.4218600191754554,752.4050659722222,192.90230392137497,128.45,-0.00277504828728674,0.0005646082112653751,-0.0045625495969551936,-0.0030283056447669866,-0.002926354501409308,0.42116314413286615,0.3425457376411055
4550,1514800260,6,132.0,752.2375,757.76,748.69,752.3425,109.03955885,751.9010147445374,0.0024328143329424,751.4712777777778,69.58390934799999,74.33333333333333,0.0010191099498270053,0.008333724209482815,-0.0037079759431810923,0.001158683784611991,0.0005716973508181334,1.5670226043879794,1.7757847533632287,0.8260572640151516,749.5654444444444,96.81333542450002,104.28333333333333,0.003558467354265312,0.010873081613921096,-0.0011686185387427997,0.0036980411890504463,0.0031110547552562927,1.126286563435619,1.265782323797347,752.4202326388889,192.88654935587502,128.6875,-0.00024288931073631224,0.0070717249489194375,-0.004969975203744335,-0.00010331547595114113,-0.0006903019097452003,0.5653041086282403,1.0257406508013598
4558,1514800320,6,71.0,750.3866666666668,752.8,747.56,750.16,125.45226795000002,750.0407304041063,-0.0027180956051918,751.3452777777778,75.23351404333334,74.0,-0.001276674235852089,0.001934284802511075,-0.005050733866556908,-0.0015787863572889695,-0.0017377912074104012,1.6675050945744931,0.9594594594594594,1.766933351408451,749.7141666666666,97.34436077650001,104.46666666666667,0.0008966064548579741,0.00410756549322116,-0.002877453175846887,0.0005944943334210181,0.00043548948329966397,1.288747154424641,0.6796426292278238,752.4241701388889,192.37382592054166,128.625,-0.0027115917329787616,0.0004993673053845476,-0.006485651363683437,-0.003013703854415523,-0.0031727087045369767,0.6521275300820653,0.5519922254616132
4566,1514800380,6,157.0,751.7,757.75,748.0,752.365,101.08386112999996,752.1674693355484,-0.0008622870916623,751.384611111111,76.99286978066667,79.8,0.0004196555419252809,0.008435863296414494,-0.0045146746670207995,0.0013039258937146872,0.0010413450991987822,1.3128989920490362,1.9674185463659148,0.6438462492356686,749.8385833333334,97.40116383150001,105.6,0.0024793470389153143,0.010495554793404584,-0.0024549831700306775,0.0033636173907047357,0.0031010365961889864,1.0378095820792332,1.4867424242424243,752.4382847222222,192.132575897125,128.95833333333334,-0.000981671418127133,0.007034536336362212,-0.005916001627073051,-9.740106633761782e-05,-0.00035998186085353656,0.5261151611485397,1.2174474959612276
4574,1514800440,6,85.0,750.5666666666666,753.8,749.27,750.91,65.21970896,750.8758785088562,1.9972969914183736e-05,751.3244444444443,78.71634431666666,79.46666666666667,-0.0010090982448382072,0.003289505790692174,-0.0027381758418049346,-0.0005517706726695168,-0.000597211892537035,0.8285408770715866,1.0696308724832215,0.7672906936470589,749.945,96.22853165583335,105.33333333333333,0.0008286062895021434,0.005127210325032502,-0.000900471307464688,0.001285933861670863,0.0012404926418032782,0.6777585383227284,0.8069620253164558,752.4544375,192.12512862220834,129.10416666666666,-0.0025119698196541013,0.001786634215876129,-0.0042410474166208545,-0.002054642247485451,-0.002100083467352916,0.33946475105943563,0.6583830885912538
4581,1514800500,6,126.0,752.3175,757.0,747.82,751.0150000000001,131.30295667,751.7748590289658,-0.0012137899844036,751.2921111111111,85.45129698266668,83.13333333333334,0.0013639032901450016,0.007568714435429882,-0.00463223169763397,-0.00036891406850754054,0.0006423505326695399,1.536582372724361,1.5156375300721732,1.0420869576984126,750.0547916666668,96.76439884999999,105.23333333333333,0.0030121828746790522,0.009216994019964071,-0.002983952113099906,0.001279365516026698,0.0022906301172037017,1.3569345568253897,1.1973392461197339,752.4637083333332,192.15367385966664,129.26666666666668,-0.00019432503939261148,0.006010486105892439,-0.0061904600271714865,-0.0019271423980449722,-0.0009158777968680045,0.6833226450090825,0.9747292418772562
4589,1514800560,6,190.0,751.6350000000001,756.02,748.28,751.7775,182.17004782000004,752.0070227710617,-0.0013233934734757,751.2936111111111,95.12027364266666,91.0,0.0004542982178083725,0.006271295295737861,-0.004019296079618289,0.0006438669495127068,0.0009491271372168696,1.915154791336584,2.087912087912088,0.9587897253684212,750.17275,98.10523635583334,107.21666666666667,0.001947320437090687,0.007764317515020089,-0.0025262738603360354,0.0021368891687950004,0.0024421493564991386,1.8568840419410313,1.7721125446914348,752.47459375,192.57760289804168,129.78333333333333,-0.001116399816464013,0.004700597261465455,-0.005589994113890705,-0.0009268310847597976,-0.0006215708970555392,0.945956565449868,1.4639784255810968
4597,1514800620,6,133.0,752.2925,756.19,748.17,751.855,116.52523326,752.1952980725309,-0.0013342161563263,751.2916111111111,96.44965411599999,96.06666666666666,0.0013313376076919132,0.00649879387288501,-0.004163648602482581,0.0007496127272030788,0.0012021216343502438,1.208145683133867,1.3844552394170715,0.8761295733834586,750.2856666666667,98.46260045700001,108.16666666666667,0.0026711881899044495,0.00783864445509728,-0.0028237980202702132,0.002089463309415372,0.0025419722165626775,1.1834466357699764,1.229583975346687,752.48421875,192.84070728254167,130.08333333333334,-0.00025481355293235463,0.004912642712260533,-0.005749799763106893,-0.000836538433421325,-0.0003840295262741394,0.604256408836296,1.022421524663677
4605,1514800680,6,113.0,751.79,756.99,749.06,751.3775,54.97382011000001,752.2482824005401,-0.002503848877923,751.2451111111112,97.89611528133334,99.6,0.0007250514758189725,0.007618065154720601,-0.00291289103792556,0.00017621043135170508,0.0013344540689383681,0.5615526208779229,1.1345381526104419,0.4864939832743364,750.384875,98.92100442350001,108.85,0.0018707880596262297,0.008763801738527942,-0.0017671544541182195,0.0013219470151589847,0.002480190652745836,0.5557345523367961,1.0381258612769868,752.491625,192.41033212904165,130.06666666666666,-0.0009328373613268276,0.005960176317574973,-0.004570779875071273,-0.001481678405794036,-0.0003234347682073646,0.2857113726779046,0.8687852383393132
4613,1514800740,6,105.0,752.0925000000002,758.0,748.67,751.8425000000002,51.7523866,752.5837812962786,-0.0026440157111071,751.3606111111111,97.01893428933333,102.66666666666667,0.0009736106052051387,0.008797674543121942,-0.003587412119132119,0.000641149425297001,0.001626616597049291,0.5334256346875774,1.0227272727272727,0.4928798723809524,750.482375,98.50082007883334,108.3,0.002143155250470605,0.00996721918838723,-0.0024178674738667186,0.00181069407056234,0.0027961612423147183,0.5254005657879895,0.9695290858725762,752.5017916666667,192.184406514375,130.20416666666668,-0.000544055868122226,0.007280008069794234,-0.005105078592459657,-0.0008765170480305995,0.000108950123721686,0.26928504522623187,0.8064258056257799
4621,1514800800,6,79.0,752.3675000000002,755.78,749.04,751.6975,81.67916726,751.9149745463994,-0.0035084452100577,751.4486666666667,99.91764777266667,102.53333333333333,0.0012220023537990131,0.005747429507115323,-0.0032105124005226845,0.00033108335187147404,0.0006203527635015073,0.8174648731306907,0.7704811443433031,1.0339135096202532,750.5835,97.10776330600001,107.51666666666667,0.0023739973397205933,0.006899424493036899,-0.0020585174146012047,0.0014830783377928873,0.0017723477494231714,0.8411188197447987,0.7347698031312975,752.5131041666667,192.12099475545836,130.21666666666667,-0.0001935092614227931,0.004331917891893551,-0.004626024015744582,-0.0010844282633504666,-0.0007951588517202601,0.42514441154109944,0.6066811724049661
4629,1514800860,6,80.0,751.7075,755.44,748.48,751.7575,77.28451461000002,751.8476465315483,-0.0028177729280886,751.4605,102.15421991,102.26666666666667,0.0003286392502009757,0.005281714686770352,-0.003974162872229141,0.00039515227181235524,0.0005150594587015309,0.7565474502971027,0.7822685788787483,0.9660564326250002,750.6623333333333,93.96800498883334,106.03333333333333,0.0013913575899712693,0.006344433026540682,-0.0029114445324588977,0.0014578706115825706,0.001577777798471678,0.8224556285853264,0.7544797233574347,752.5227604166668,192.07953694600002,130.27916666666667,-0.0010839570482593158,0.003869118388310206,-0.005386759170689502,-0.0010174440266479132,-0.0008975368397588246,0.40235683529228455,0.6140659481242204
4637,1514800920,6,183.0,751.815,755.44,748.01,751.48,302.36380687000013,751.9354771034291,-0.0009679639455631,751.4296666666668,112.85298044666666,108.06666666666666,0.00051266882938942,0.005322746738242274,-0.00456126734750121,6.698118252674394e-05,0.0006729043279262202,2.679271789484502,1.6933991363355954,1.6522612397267766,750.7262083333334,96.93986949916668,106.76666666666667,0.0014492672163673444,0.006259345125220139,-0.003624668960523316,0.0010035795695046339,0.0016095027149041555,3.1190861761228112,1.7140181080237278,752.53253125,192.98794150762498,130.675,-0.0009539435396514853,0.0038561343692013455,-0.006027879716542154,-0.001399631186514218,-0.0007937080411145754,1.566749738392612,1.4004208915247751
4644,1514800980,6,95.0,750.82,752.77,747.95,750.7166666666667,38.6700001,750.7532651933319,-0.0008469045251119,751.3357777777778,112.830978364,111.66666666666667,-0.0006867167915301106,0.0019070768533620184,-0.004516528581152601,-0.0008243535682940807,-0.0007756033057735063,0.34272502694471096,0.8507462686567164,0.407052632631579,750.7746944444444,96.36939899483335,106.16666666666667,6.03432547238189e-05,0.0026541368996160267,-0.003769468534898736,-7.729352204027633e-05,-2.8543259519648682e-05,0.401268457657116,0.8948194662480377,752.5455902777778,189.17481455741665,129.3875,-0.002295637264483956,0.0002981563804081016,-0.006125449054106468,-0.0024332740412479252,-0.002384523778727355,0.20441410338088759,0.7342285769490872
4651,1514801040,6,101.0,750.6266666666667,752.21,747.59,750.7733333333334,60.75616707999999,750.1955991078702,-0.0012674988023633,751.3466666666667,105.30112254000002,112.93333333333334,-0.0009587387993806295,0.001148388281403948,-0.005012452648101001,-0.0007633655915301943,-0.0015331806643242372,0.5769754928958232,0.8943329397874852,0.6015462087128712,750.8196666666666,95.44768051366667,106.01666666666667,-0.0002570854472493622,0.0018500416335352104,-0.004310799295969751,-6.171223939901672e-05,-0.0008315273121930127,0.6365389578147017,0.9526803961641251,752.5614375000001,188.35955342675,129.2875,-0.0025742246048758265,-0.00046709752409136577,-0.006627938453596281,-0.0023788513970254823,-0.003148666469819451,0.32255421068210954,0.7812046794933772
4658,1514801100,6,87.0,751.535,755.41,747.6,751.48,73.55186015000002,751.5246389883357,-0.0030381713860707,751.4366666666666,104.78835716133334,115.8,0.00013085187918655645,0.005273718461369408,-0.005118854167549614,5.7665650140732826e-05,0.00011706531823340332,0.7019087057234684,0.7512953367875648,0.8454236798850577,750.85675,95.27091935966669,106.15,0.0009028937307153569,0.006045760312898282,-0.004346812316020725,0.0008297075016697093,0.0008891071697622996,0.7720284494403492,0.8195949128591615,752.59034375,187.81126341529165,129.13333333333333,-0.0014032659280201012,0.0037396006541629305,-0.006652971974756241,-0.0014764521570657491,-0.0014170524889730819,0.3916264595236806,0.6737222509034589
4665,1514801160,6,94.0,751.42,760.29,747.59,752.9200000000002,186.10056262,751.7808376949404,-0.0017354069562558,751.4751666666667,109.92575741266667,113.26666666666667,-7.341385868436504e-05,0.011661775819051362,-0.0051834642709867275,0.001920816830015905,0.0004066786117596551,1.6929659344658359,0.8298999411418482,1.9797932193617023,750.9175,97.31698658833334,105.5,0.0006689575661117953,0.012404147243847448,-0.004441092846190563,0.0026631882548120715,0.0011490500365557122,1.912313247092572,0.8909952606635071,752.6154583333334,188.19874884937502,129.20416666666668,-0.0015896680872220952,0.010145521590513665,-0.006699718499524487,0.00040456260147816965,-0.0011095756167782114,0.9888512211574036,0.7275307168886451
4673,1514801220,6,118.0,751.915,756.0,747.7,751.985,61.38035958000002,752.240835268602,0.0020824448235423,751.5968333333334,105.65429685466667,116.4,0.0004232313499130387,0.005841321883088092,-0.005198226290575049,0.0005163226459441068,0.000856478046909009,0.5809546928737985,1.013745704467354,0.5201725388135595,750.9542083333333,96.94120651883334,105.31666666666666,0.0012786099977754339,0.00669670053095054,-0.00434284764271246,0.001371701293806515,0.0017118566947714755,0.633170988727846,1.1204304478556735,752.6384166666667,187.74575206854166,129.16666666666666,-0.0009616364755163439,0.004456454057658886,-0.006583094116004264,-0.0008685451794851958,-0.0005283897785201949,0.326933413426001,0.9135483870967742
4680,1514801280,6,198.0,752.605,756.37,738.62,750.3199999999998,540.6072680500001,749.4987869904725,0.0014828143483116,751.4605,134.95585731600002,119.13333333333334,0.0015218755046220486,0.006512028174985877,-0.017235065960029636,-0.00151886406736058,-0.002613947151687347,4.005808112382738,1.6620033575825406,2.7303397376262635,750.9979999999999,103.71362495033334,106.73333333333333,0.0021375331279223446,0.0071276857982862105,-0.016619408336729223,-0.0009032064440601558,-0.001998289528386999,5.2124999806813,1.8550905683947532,752.6534166666667,189.37712448179167,129.51666666666668,-6.433003947656716e-05,0.004925822630887326,-0.018821271504128233,-0.003105069611459147,-0.004200152695785877,2.8546598198135524,1.5287607772487453
4688,1514801340,6,179.0,750.54,756.48,745.62,750.2624999999998,128.50827864,750.3865339256005,0.001477970254184,751.4173333333334,139.1750952946667,125.4,-0.001168253469850028,0.006714894413069065,-0.007745113878596729,-0.001538055629911218,-0.0013727485886523417,0.9233568575463696,1.427432216905901,0.7179233443575418,751.0555416666666,105.14713893633335,108.1,-0.0006866585210434562,0.007196489361875729,-0.007263518929790214,-0.0010564606811046301,-0.0008911536398457205,1.22217570482647,1.6558741905642924,752.6751493055557,188.96875618941667,129.80833333333334,-0.002840778636955556,0.00504236924596352,-0.009417639045702236,-0.003210580797016642,-0.0030452737557577873,0.6800504021478933,1.3789561533029466
4695,1514801400,6,120.0,750.9375,758.32,745.79,751.0300000000002,60.62472391,750.8779112869228,0.002227431029546,751.4183333333333,134.4632131106667,125.0,-0.0006401058112635513,0.009142928402734677,-0.007518472507712953,-0.0005169340380831549,-0.0007194613867365912,0.4508647570403088,0.96,0.5052060325833333,751.1188750000001,104.39971476400001,108.03333333333333,-0.00024150225504240228,0.009541531958955886,-0.00711986895149175,-0.00011833048186197734,-0.0003208578305155015,0.5806981757282074,1.1107682813946314,752.6913472222222,188.76364536083332,129.80416666666667,-0.0023328203909353984,0.007450213823062795,-0.009211187087384807,-0.0022096486177550275,-0.00241217596640849,0.3211673720017014,0.9244695534940455
4702,1514801460,6,116.0,750.5725,756.49,746.56,750.865,227.91928317,750.7846117728742,0.0032795727565726,751.3575,137.51316213400003,120.06666666666666,-0.0010453217812822191,0.006807743916130535,-0.006405581621192029,-0.0006556951685189943,-0.0007627617259533065,1.6574361292623285,0.966129927817879,1.964821406637931,751.125,106.54651780950002,108.08333333333333,-0.0007358339811171285,0.007117231716295554,-0.006096093821026915,-0.00034620736835394187,-0.0004532739257883246,2.1391528118967584,1.0732459521973785,752.7030347222222,188.83358258574998,129.875,-0.002834525141265327,0.005018540556147359,-0.008194784981175174,-0.0024448985285021544,-0.002551965085936531,1.206984901991684,0.8931665062560153
4710,1514801520,6,116.0,751.0375000000001,757.5,746.57,750.8599999999999,139.46958851,751.2719637389831,0.0047342995169081,751.2911666666666,139.04278581733337,118.93333333333334,-0.0003376979681017665,0.008230255475815478,-0.006303898393671104,-0.0005740656307772913,-2.556022744861567e-05,1.0030695781169643,0.9753363228699551,1.2023240388793104,751.121125,106.93686534833336,108.01666666666667,-0.00011133977290352232,0.008456613671013745,-0.006077540198472801,-0.00034770743557911157,0.0002007979677496097,1.3042236468751482,1.073908347477241,752.7119826388888,188.76907280295833,129.97083333333333,-0.00222707751566715,0.006340875928250046,-0.008193277941236438,-0.0024634451783426513,-0.0019149397750139977,0.7388370692246906,0.8925079344724778
